transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name
TXN0010856,2024-12-10T17:34:03Z,63.73,furniture,purchase,chip,Toronto,,USA,USD,False,False,28,female,False,pending,SkyTravel
TXN0010857,2024-12-10T17:34:04Z,203.87,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,24,Male,False,approved,ElectroZone
TXN0010858,2024-12-10T17:34:05Z,493.64,electronics,purchase,chip,Chicago,IL,USA,USD,False,False,41,female,True,approved,QuickMart
TXN0010859,2024-12-10T17:34:06Z,73.36,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,51,male,False,approved,GiftWorld
TXN0010860,2024-12-10T17:34:07Z,327.07,furniture,purchase,online,Atlanta,GA,USA,USD,False,False,45,male,False,approved,FuelExpress
TXN0010861,2024-12-10T17:34:08Z,232.22,travel,purchase,online,Berlin,,DEU,EUR,True,False,45,male,False,approved,Sunshine Travel
TXN0010862,2024-12-10T17:34:09Z,6.43,coffee_shop,purchase,online,Philadelphia,PA,USA,USD,False,False,26,female,False,approved,GiftWorld
TXN0010863,2024-12-10T17:34:10Z,851.06,travel,refund,online,Berlin,,DEU,EUR,True,False,46,Female,True,approved,Sunshine Travel
TXN0010864,2024-12-10T17:34:11Z,24.33,books,purchase,chip,Charlotte,NC,USA,USD,False,False,34,female,True,approved,LuxuryAuto
TXN0010865,2024-12-10T17:34:12Z,43.17,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,32,Male,False,approved,FashionBay
TXN0010866,2024-12-10T17:34:13Z,104.15,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,18,Male,False,pending,GiftWorld
TXN0010867,2024-12-10T17:34:14Z,28.69,restaurant,purchase,swipe,Seattle,WA,USA,USD,False,False,27,Female,False,approved,TinyCafe
TXN0010868,2024-12-10T17:34:15Z,1263.22,travel,purchase,online,Toronto,ON,CAN,CAD,False,False,38,Male,True,approved,SkyTravel
TXN0010869,2024-12-10T17:34:16Z,14.73,grocery,purchase,online,Montreal,,CAN,CAD,True,False,53,male,False,approved,SkyTravel
TXN0010870,2024-12-10T17:34:17Z,42.23,fuel,purchase,swipe,Miami,FL,USA,USD,False,False,49,Male,False,pending,FuelExpress
TXN0010871,2024-12-10T17:34:18Z,3.42,coffee_shop,purchase,contactless,Denver,CO,USA,USD,False,False,23,male,True,approved,FarmFresh
TXN0010872,2024-12-10T17:34:19Z,83.55,apparel,purchase,swipe,Toronto,ON,USA,USD,False,False,23,Female,False,approved,FashionBay
TXN0010873,2024-12-10T17:34:20Z,26.15,books,purchase,chip,Charlotte,NC,USA,USD,False,False,34,female,True,approved,LuxuryAuto
TXN0010874,2024-12-10T17:34:21Z,18.41,books,purchase,chip,San Francisco,CA,USA,USD,False,False,35,other,False,approved,LuxuryAuto
TXN0010875,2024-12-10T17:34:22Z,22.19,coffee_shop,purchase,chip,Chicago,IL,USA,USD,False,False,29,female,False,pending,QuickMart
TXN0010876,2024-12-10T17:34:23Z,22.28,coffee_shop,purchase,chip,Boston,MA,USA,USD,False,False,35,female,True,approved,BookNest
TXN0010877,2024-12-10T17:34:24Z,72.63,grocery,purchase,chip,Los Angeles,CA,USA,USD,False,False,37,male,False,approved,LuxuryAuto
TXN0010878,2024-12-10T17:34:25Z,102.44,gifts,purchase,contactless,Phoenix,AZ,USA,USD,False,False,49,Female,False,pending,GiftWorld
TXN0010879,2024-12-10T17:34:26Z,0.5,miscellaneous,refund,manual,,,USA,USD,False,False,42,Female,False,pending,EdgeCaseStore
TXN0010880,2024-12-10T17:34:27Z,15.03,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,61,male,True,approved,GiftWorld
TXN0010881,2024-12-10T17:34:28Z,53.83,apparel,purchase,swipe,San Diego,CA,USA,USD,False,False,44,Male,False,approved,FashionBay
TXN0010882,2024-12-10T17:34:29Z,126.11,gifts,purchase,chip,Boston,MA,USA,USD,False,False,39,Female,False,approved,GiftWorld
TXN0010883,2024-12-10T17:34:30Z,27.4,restaurant,purchase,contactless,San Francisco,CA,USA,USD,False,False,35,Female,False,approved,TinyCafe
TXN0010884,2024-12-10T17:34:31Z,149.02,books,purchase,online,Austin,TX,USA,USD,False,False,35,female,True,approved,BookNest
TXN0010885,2024-12-10T17:34:32Z,15.1,fast_food,purchase,chip,Austin,TX,USA,USD,False,False,22,female,False,pending,ATMWithdrawal
TXN0010886,2024-12-10T17:34:33Z,15.17,books,purchase,chip,Boston,MA,USA,USD,False,False,34,Other,False,pending,BookNest
TXN0010887,2024-12-10T17:34:34Z,195.7,electronics,purchase,chip,Phoenix,AZ,USA,USD,False,False,27,Female,False,approved,ElectroZone
TXN0010888,2024-12-10T17:34:35Z,125.26,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,36,Male,False,pending,FashionBay
TXN0010889,2024-12-10T17:34:36Z,25.84,restaurant,purchase,contactless,San Francisco,CA,USA,USD,False,False,58,Male,False,approved,TinyCafe
TXN0010890,2024-12-10T17:34:37Z,4.2,books,refund,online,Seattle,WA,USA,USD,False,False,35,Female,True,approved,BookNest
TXN0010891,2024-12-10T17:34:38Z,76.76,clothing,purchase,chip,New York,NY,USA,USD,False,False,41,female,True,approved,CryptoExchange
TXN0010892,2024-12-10T17:34:39Z,2285.12,travel,purchase,online,Los Angeles,CA,USA,USD,True,False,34,Male,True,pending,Sunshine Travel
TXN0010893,2024-12-10T17:34:40Z,0.59,public_transport,purchase,contactless,London,,GBR,GBP,True,False,24,male,False,approved,Sunshine Travel
TXN0010894,2024-12-10T17:34:41Z,1300.57,financial,withdrawal,manual,Los Angeles,CA,USA,USD,False,False,36,Female,False,pending,ATM Network
TXN0010895,2024-12-10T17:34:42Z,10.63,coffee_shop,purchase,online,Miami,FL,USA,USD,False,False,26,female,False,approved,SkyTravel
TXN0010896,2024-12-10T17:34:43Z,23.66,books,purchase,chip,San Francisco,CA,USA,USD,False,False,29,female,True,approved,LuxuryAuto
TXN0010897,2024-12-10T17:34:44Z,1.46,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,42,Male,False,pending,EdgeCaseStore
TXN0010898,2024-12-10T17:34:45Z,219.09,furniture,purchase,chip,,,MEX,MXN,True,False,28,female,False,approved,BookNest
TXN0010899,2024-12-10T17:34:46Z,56.01,grocery,purchase,swipe,Munich,BY,USA,USD,False,False,36,Male,False,approved,QuickMart
TXN0010900,2024-12-10T17:34:47Z,2.16,miscellaneous,purchase,manual,,,,USD,,False,38,Male,False,approved,EdgeCaseStore
TXN0010901,2024-12-10T17:34:48Z,86.04,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,40,Female,False,approved,FashionBay
TXN0010902,2024-12-10T17:34:49Z,39.18,grocery,purchase,chip,Vancouver,,FRA,EUR,True,False,52,female,True,approved,QuickMart
TXN0010903,2024-12-10T17:34:50Z,240.21,,withdrawal,manual,Austin,TX,USA,USD,False,False,30,Male,False,pending,ATMWithdrawal
TXN0010904,2024-12-10T17:34:51Z,96.42,clothing,purchase,chip,San Diego,CA,USA,USD,False,False,30,female,True,approved,FashionBay
TXN0010905,2024-12-10T17:34:52Z,7.41,fast_food,purchase,contactless,Orlando,FL,USA,USD,False,False,62,female,False,pending,GiftWorld
TXN0010906,2024-12-10T17:34:53Z,184.98,,withdrawal,manual,Austin,TX,USA,USD,False,False,26,Female,False,approved,ATMWithdrawal
TXN0010907,2024-12-10T17:34:54Z,3139.36,travel,purchase,online,Miami,FL,USA,USD,True,False,50,Female,True,approved,SkyTravel
TXN0010908,2024-12-10T17:34:55Z,279.69,electronics,purchase,online,London,,GBR,GBP,True,False,50,male,False,approved,SkyTravel
TXN0010909,2024-12-10T17:34:56Z,19.78,books,purchase,online,Boston,MA,USA,USD,False,False,23,male,False,approved,GiftWorld
TXN0010910,2024-12-10T17:34:57Z,15.99,grocery,purchase,online,Montreal,,CAN,CAD,True,False,53,male,False,approved,SkyTravel
TXN0010911,2024-12-10T17:34:58Z,0.92,books,refund,online,San Diego,CA,USA,USD,False,False,22,female,False,approved,FashionBay
TXN0010912,2024-12-10T17:34:59Z,16.91,books,purchase,online,Boston,MA,USA,USD,False,False,34,Male,True,pending,BookNest
TXN0010913,2024-12-10T17:35:00Z,37.42,grocery,purchase,chip,New York,NY,USA,USD,False,False,31,female,True,approved,CryptoExchange
TXN0010914,2024-12-10T17:35:01Z,56.43,fuel,purchase,swipe,Atlanta,GA,USA,USD,False,False,41,Female,False,pending,FuelExpress
TXN0010915,2024-12-10T17:35:02Z,56.15,grocery,purchase,chip,Zurich,,USA,USD,False,False,42,Female,False,pending,FarmFresh
TXN0010916,2024-12-10T17:35:03Z,45.88,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,43,Female,False,approved,QuickMart
TXN0010917,2024-12-10T17:35:04Z,2520.41,travel,purchase,online,Dallas,TX,USA,GBP,True,False,31,Other,True,approved,SkyTravel
TXN0010918,2024-12-10T17:35:05Z,87.93,charity,payment,online,,,CAN,CAD,True,False,51,other,False,approved,SkyTravel
TXN0010919,2024-12-10T17:35:06Z,52.31,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,30,Male,False,approved,QuickMart
TXN0010920,2024-12-10T17:35:07Z,85.91,furniture,purchase,swipe,Portland,OR,USA,USD,False,False,45,male,True,approved,TinyCafe
TXN0010921,2024-12-10T17:35:08Z,92.51,charity,payment,online,Zurich,,CAN,CAD,True,False,53,male,False,pending,SkyTravel
TXN0010922,2024-12-10T17:35:09Z,16.66,books,purchase,chip,Boston,MA,USA,USD,False,False,62,Female,False,pending,BookNest
TXN0010923,2024-12-10T17:35:10Z,10.69,restaurant,purchase,chip,Boston,MA,USA,USD,False,False,46,Male,False,approved,TinyCafe
TXN0010924,2024-12-10T17:35:11Z,83.09,pharmacy,purchase,swipe,Miami,FL,USA,USD,False,False,62,female,True,approved,ATMWithdrawal
TXN0010925,2024-12-10T17:35:12Z,684.4,electronics,purchase,online,Chicago,IL,USA,USD,False,False,41,female,False,approved,QuickMart
TXN0010926,2024-12-10T17:35:13Z,46.52,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,35,Male,False,pending,GiftWorld
TXN0010927,2024-12-10T17:35:14Z,51.99,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,36,Female,False,approved,GiftWorld
TXN0010928,2024-12-10T17:35:15Z,52.33,electronics,refund,chip,Chicago,IL,USA,USD,False,False,29,female,False,approved,QuickMart
TXN0010929,2024-12-10T17:35:16Z,15.75,public_transport,purchase,contactless,Boston,MA,USA,USD,False,False,23,female,True,approved,BookNest
TXN0010930,2024-12-10T17:35:17Z,245.02,electronics,purchase,online,Geneva,,USA,USD,False,False,34,female,True,approved,BookNest
TXN0010931,2024-12-10T17:35:18Z,54.44,fuel,purchase,swipe,Atlanta,GA,USA,USD,False,False,42,Female,False,approved,FuelExpress
TXN0010932,2024-12-10T17:35:19Z,8.87,books,purchase,online,San Francisco,CA,USA,USD,False,False,59,male,False,approved,CryptoExchange
TXN0010933,2024-12-10T17:35:20Z,1020.77,travel,refund,online,Berlin,,DEU,EUR,True,False,56,Male,True,pending,Sunshine Travel
TXN0010934,2024-12-10T17:35:21Z,1243.94,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,42,Male,False,approved,ElectroZone
TXN0010935,2024-12-10T17:35:22Z,3491.27,travel,purchase,online,Miami,FL,USA,USD,True,False,43,Female,True,pending,SkyTravel
TXN0010936,2024-12-10T17:35:23Z,68.81,clothing,purchase,chip,New York,NY,USA,USD,False,False,41,female,False,approved,CryptoExchange
TXN0010937,2024-12-10T17:35:24Z,115.78,apparel,purchase,contactless,Denver,CO,USA,USD,False,False,29,Female,False,pending,FashionBay
TXN0010938,2024-12-10T17:35:25Z,958.03,travel,refund,online,Berlin,,DEU,EUR,True,False,56,Male,True,pending,Sunshine Travel
TXN0010939,2024-12-10T17:35:26Z,3.85,books,refund,online,Seattle,WA,USA,USD,False,False,40,Male,True,pending,BookNest
TXN0010940,2024-12-10T17:35:27Z,85.62,gifts,purchase,chip,Boston,MA,USA,USD,False,False,35,Female,False,approved,GiftWorld
TXN0010941,2024-12-10T17:35:28Z,45.57,fast_food,purchase,swipe,Atlanta,GA,USA,USD,False,False,22,male,True,approved,FuelExpress
TXN0010942,2024-12-10T17:35:29Z,0.96,books,refund,online,San Diego,CA,USA,USD,False,False,22,female,False,approved,FashionBay
TXN0010943,2024-12-10T17:35:30Z,34.21,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,25,Female,False,pending,QuickMart
TXN0010944,2024-12-10T17:35:31Z,581.55,financial,withdrawal,manual,Orlando,FL,USA,USD,False,False,39,Male,False,approved,ATM Withdrawal
TXN0010945,2024-12-10T17:35:32Z,90.63,clothing,purchase,online,Vancouver,,USA,USD,False,False,27,female,True,approved,ElectroZone
TXN0010946,2024-12-10T17:35:33Z,4.73,books,purchase,online,Seattle,WA,USA,USD,False,False,45,Male,True,pending,BookNest
TXN0010947,2024-12-10T17:35:34Z,8.1,books,purchase,online,San Francisco,CA,USA,USD,False,False,22,female,False,approved,TinyCafe
TXN0010948,2024-12-10T17:35:35Z,32.25,books,purchase,chip,Houston,TX,USA,USD,False,False,36,male,False,approved,GiftWorld
TXN0010949,2024-12-10T17:35:36Z,3.41,coffee_shop,purchase,contactless,,,MEX,MXN,True,False,38,male,False,approved,CryptoExchange
TXN0010950,2024-12-10T17:35:37Z,5.73,coffee_shop,purchase,contactless,,,MEX,MXN,True,False,28,female,False,approved,LuxuryAuto
TXN0010951,2024-12-10T17:35:38Z,18.63,coffee_shop,purchase,contactless,,,SGP,SGD,True,False,39,other,True,approved,FarmFresh
TXN0010952,2024-12-10T17:35:39Z,6.45,gifts,refund,manual,Phoenix,AZ,USA,USD,False,False,27,Female,False,approved,GiftWorld
TXN0010953,2024-12-10T17:35:40Z,48.98,books,purchase,chip,Austin,TX,USA,USD,False,False,31,female,True,approved,BookNest
TXN0010954,2024-12-10T17:35:41Z,391.36,electronics,purchase,online,,,AUS,AUD,True,False,36,male,False,approved,SkyTravel
TXN0010955,2024-12-10T17:35:42Z,3558.22,travel,purchase,online,Miami,FL,USA,USD,True,False,50,Female,True,approved,SkyTravel
TXN0010956,2024-12-10T17:35:43Z,10.42,books,purchase,online,Boston,MA,USA,USD,False,False,48,Female,True,approved,BookNest
TXN0010957,2024-12-10T17:35:44Z,3.99,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,57,Male,False,pending,EdgeCaseStore
TXN0010958,2024-12-10T17:35:45Z,35.69,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,43,Female,False,approved,QuickMart
TXN0010959,2024-12-10T17:35:46Z,30.21,books,purchase,online,Seattle,WA,USA,USD,False,False,38,Male,True,pending,BookNest
TXN0010960,2024-12-10T17:35:47Z,3.29,coffee_shop,purchase,contactless,Denver,CO,USA,USD,False,False,23,male,False,pending,EdgeCaseStore
TXN0010961,2024-12-10T17:35:48Z,82.92,charity,payment,online,,,CAN,CAD,True,False,53,male,True,approved,Sunshine Travel
TXN0010962,2024-12-10T17:35:49Z,9.4,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,False,approved,FuelExpress
TXN0010963,2024-12-10T17:35:50Z,51.18,clothing,purchase,chip,Dallas,TX,USA,USD,False,False,43,male,False,approved,FashionBay
TXN0010964,2024-12-10T17:35:51Z,15.39,coffee_shop,purchase,contactless,Toronto,,FRA,EUR,True,False,32,male,False,approved,QuickMart
TXN0010965,2024-12-10T17:35:52Z,73.05,grocery,purchase,chip,Phoenix,AZ,USA,USD,False,False,38,male,False,approved,GiftWorld
TXN0010966,2024-12-10T17:35:53Z,233.86,apparel,purchase,swipe,San Diego,CA,USA,USD,False,False,34,Female,False,pending,FashionBay
TXN0010967,2024-12-10T17:35:54Z,66.9,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,51,male,False,approved,GiftWorld
TXN0010968,2024-12-10T17:35:55Z,4153.49,travel,purchase,online,Miami,FL,USA,USD,True,False,29,Male,True,pending,Sunshine Travel
TXN0010969,2024-12-10T17:35:56Z,2427.11,travel,purchase,online,Seattle,WA,USA,GBP,True,False,18,Female,True,pending,SkyTravel
TXN0010970,2024-12-10T17:35:57Z,202.24,fast_food,purchase,contactless,Montreal,,CAN,CAD,True,False,29,female,True,approved,SkyTravel
TXN0010971,2024-12-10T17:35:58Z,12.62,coffee_shop,purchase,contactless,San Francisco,CA,USA,USD,False,False,24,male,False,approved,LuxuryAuto
TXN0010972,2024-12-10T17:35:59Z,1.58,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,42,Male,False,pending,EdgeCaseStore
TXN0010973,2024-12-10T17:36:00Z,13.19,public_transport,purchase,contactless,Boston,MA,USA,USD,False,False,23,female,False,approved,BookNest
TXN0010974,2024-12-10T17:36:01Z,491.04,electronics,purchase,chip,Chicago,IL,USA,USD,False,False,41,female,True,approved,QuickMart
TXN0010975,2024-12-10T17:36:02Z,229.35,electronics,purchase,online,Dallas,TX,USA,USD,False,False,33,female,False,approved,ElectroZone
TXN0010976,2024-12-10T17:36:03Z,3.68,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,57,Male,False,pending,EdgeCaseStore
TXN0010977,2024-12-10T17:36:04Z,2599.83,travel,purchase,online,London,,GBR,GBP,True,False,34,Other,True,approved,SkyTravel
TXN0010978,2024-12-10T17:36:05Z,22.16,coffee_shop,purchase,contactless,Boston,MA,USA,USD,False,False,19,male,False,approved,GiftWorld
TXN0010979,2024-12-10T17:36:06Z,220.05,apparel,refund,online,Dallas,TX,USA,USD,False,False,21,Male,True,pending,FashionBay
TXN0010980,2024-12-10T17:36:07Z,64.78,books,refund,online,Boston,MA,USA,USD,False,False,42,Female,True,approved,BookNest
TXN0010981,2024-12-10T17:36:08Z,3246.22,travel,purchase,online,Miami,FL,USA,USD,True,False,37,Male,True,pending,Sunshine Travel
TXN0010982,2024-12-10T17:36:09Z,10.66,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,True,approved,QuickMart
TXN0010983,2024-12-10T17:36:10Z,8.35,restaurant,refund,manual,Portland,OR,USA,USD,False,False,55,Male,False,pending,TinyCafe
TXN0010984,2024-12-10T17:36:11Z,15.17,restaurant,purchase,swipe,Portland,OR,USA,USD,False,False,51,Male,False,pending,TinyCafe
TXN0010985,2024-12-10T17:36:12Z,3.63,coffee_shop,purchase,contactless,Denver,CO,USA,USD,False,False,23,male,False,pending,FarmFresh
TXN0010986,2024-12-10T17:36:13Z,2086.62,travel,purchase,online,New York,NY,USA,USD,False,False,39,Male,True,approved,Sunshine Travel
TXN0010987,2024-12-10T17:36:14Z,56.1,fuel,purchase,swipe,Cleveland,OH,USA,USD,False,False,63,Male,False,pending,FuelExpress
TXN0010988,2024-12-10T17:36:15Z,88.52,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,28,Male,False,approved,FashionBay
TXN0010989,2024-12-10T17:36:16Z,3483.41,travel,purchase,online,London,,GBR,GBP,True,False,37,Male,True,approved,Sunshine Travel
TXN0010990,2024-12-10T17:36:17Z,22.23,coffee_shop,purchase,chip,Boston,MA,USA,USD,False,False,35,female,True,approved,BookNest
TXN0010991,2024-12-10T17:36:18Z,287.26,electronics,purchase,online,London,,GBR,GBP,True,False,50,male,False,approved,SkyTravel
TXN0010992,2024-12-10T17:36:19Z,19.74,books,purchase,chip,Orlando,FL,USA,USD,False,False,23,female,False,approved,GiftWorld
TXN0010993,2024-12-10T17:36:20Z,42.72,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,37,Male,False,approved,GiftWorld
TXN0010994,2024-12-10T17:36:21Z,20.73,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,36,male,False,approved,ElectroZone
TXN0010995,2024-12-10T17:36:22Z,46.87,fast_food,purchase,swipe,Atlanta,GA,USA,USD,False,False,21,male,False,approved,ElectroZone
TXN0010996,2024-12-10T17:36:23Z,15.58,public_transport,purchase,contactless,Boston,MA,USA,USD,False,False,20,male,False,approved,BookNest
TXN0010997,2024-12-10T17:36:24Z,99.85,clothing,purchase,online,Los Angeles,CA,USA,USD,False,False,46,male,True,approved,LuxuryAuto
TXN0010998,2024-12-10T17:36:25Z,49.09,public_transport,purchase,contactless,New York,NY,USA,USD,False,False,23,female,True,approved,FashionBay
TXN0010999,2024-12-10T17:36:26Z,54068.52,automotive,purchase,manual,San Francisco,CA,USA,USD,False,False,41,Female,False,pending,LuxuryAuto
TXN0011000,2024-12-10T17:36:27Z,398.33,financial,withdrawal,manual,Miami,FL,USA,USD,False,False,21,Female,False,approved,ATM Withdrawal
TXN0011001,2024-12-10T17:36:28Z,52947.47,automotive,purchase,manual,San Francisco,CA,USA,USD,False,False,39,Male,False,approved,LuxuryAuto
TXN0011002,2024-12-10T17:36:29Z,76.85,grocery,purchase,swipe,Denver,CO,USA,USD,False,False,37,Female,False,pending,FarmFresh
TXN0011003,2024-12-10T17:36:30Z,6.95,restaurant,purchase,chip,Boston,MA,USA,USD,False,False,24,Other,False,approved,TinyCafe
TXN0011004,2024-12-10T17:36:31Z,285.45,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,23,Male,False,approved,ATM Network
TXN0011005,2024-12-10T17:36:32Z,79.39,auto_services,purchase,chip,Atlanta,GA,USA,USD,False,False,28,female,False,approved,ElectroZone
TXN0011006,2024-12-10T17:36:33Z,3330.77,travel,purchase,online,Miami,FL,USA,USD,True,False,27,Female,True,pending,Sunshine Travel
TXN0011007,2024-12-10T17:36:34Z,15.15,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,60,male,False,approved,FuelExpress
TXN0011008,2024-12-10T17:36:35Z,2138.05,travel,purchase,online,Toronto,ON,CAN,EUR,True,False,45,Female,True,approved,Sunshine Travel
TXN0011009,2024-12-10T17:36:36Z,0.92,books,refund,manual,Seattle,WA,USA,USD,False,False,31,Female,False,pending,BookNest
TXN0011010,2024-12-10T17:36:37Z,1369.6,financial,withdrawal,manual,Los Angeles,CA,USA,USD,False,False,36,Female,False,pending,ATM Network
TXN0011011,2024-12-10T17:36:38Z,72.78,grocery,purchase,chip,Houston,TX,USA,USD,False,False,18,Male,False,pending,QuickMart
TXN0011012,2024-12-10T17:36:39Z,32.05,books,purchase,online,Seattle,WA,USA,USD,False,False,38,Male,True,pending,BookNest
TXN0011013,2024-12-10T17:36:40Z,40.97,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,31,Female,False,pending,FarmFresh
TXN0011014,2024-12-10T17:36:41Z,73.77,pharmacy,purchase,swipe,San Diego,CA,USA,USD,False,False,61,female,False,approved,FashionBay
TXN0011015,2024-12-10T17:36:42Z,98.15,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,30,Female,False,approved,QuickMart
TXN0011016,2024-12-10T17:36:43Z,83.29,books,purchase,swipe,Osaka,,JPN,JPY,True,False,48,male,False,approved,SkyTravel
TXN0011017,2024-12-10T17:36:44Z,28.42,restaurant,purchase,swipe,Seattle,WA,USA,USD,False,False,27,Female,False,approved,TinyCafe
TXN0011018,2024-12-10T17:36:45Z,416.21,,withdrawal,manual,San Jose,CA,USA,USD,False,False,47,Female,False,approved,ATMWithdrawal
TXN0011019,2024-12-10T17:36:46Z,39.21,grocery,purchase,chip,Vancouver,,CAN,CAD,True,False,52,female,True,approved,SkyTravel
TXN0011020,2024-12-10T17:36:47Z,4.36,public_transport,purchase,contactless,Singapore,,SGP,SGD,True,False,21,female,True,approved,QuickMart
TXN0011021,2024-12-10T17:36:48Z,15.68,coffee_shop,purchase,contactless,Toronto,,CAN,CAD,True,False,32,male,True,approved,SkyTravel
TXN0011022,2024-12-10T17:36:49Z,43.67,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,37,Male,False,approved,GiftWorld
TXN0011023,2024-12-10T17:36:50Z,18737.01,automotive,purchase,online,Los Angeles,CA,USA,USD,True,False,37,Female,True,pending,LuxuryAuto
TXN0011024,2024-12-10T17:36:51Z,46.46,pharmacy,purchase,swipe,Toronto,,USA,USD,False,False,63,male,False,approved,SkyTravel
TXN0011025,2024-12-10T17:36:52Z,194.14,clothing,purchase,online,Tokyo,,JPN,JPY,True,False,28,female,False,approved,SkyTravel
TXN0011026,2024-12-10T17:36:53Z,17.32,fast_food,purchase,chip,Portland,OR,USA,USD,False,False,31,male,True,approved,TinyCafe
TXN0011027,2024-12-10T17:36:54Z,42.31,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,31,Female,False,pending,FarmFresh
TXN0011028,2024-12-10T17:36:55Z,46.51,public_transport,purchase,contactless,New York,NY,USA,USD,False,False,24,female,True,approved,CryptoExchange
TXN0011029,2024-12-10T17:36:56Z,16.32,public_transport,purchase,contactless,Boston,MA,USA,USD,False,False,20,male,False,approved,BookNest
TXN0011030,2024-12-10T17:36:57Z,2106.51,travel,purchase,online,Miami,FL,USA,USD,True,False,18,Male,True,pending,SkyTravel
TXN0011031,2024-12-10T17:36:58Z,33.31,grocery,purchase,chip,Vancouver,,FRA,EUR,True,False,52,female,True,approved,QuickMart
TXN0011032,2024-12-10T17:36:59Z,794.58,pharmacy,refund,chip,Seattle,WA,USA,USD,False,False,60,female,False,approved,ATM Network
TXN0011033,2024-12-10T17:37:00Z,99.96,clothing,purchase,chip,Dallas,TX,USA,USD,False,False,27,female,False,approved,FashionBay
TXN0011034,2024-12-10T17:37:01Z,34.69,fast_food,purchase,chip,Seattle,WA,USA,USD,False,False,21,male,False,approved,ATM Network
TXN0011035,2024-12-10T17:37:02Z,683.22,electronics,purchase,online,Chicago,IL,USA,USD,False,False,42,female,False,approved,QuickMart
TXN0011036,2024-12-10T17:37:03Z,8.18,books,purchase,online,Austin,TX,USA,USD,False,False,32,Male,True,pending,BookNest
TXN0011037,2024-12-10T17:37:04Z,64.38,furniture,purchase,chip,Houston,TX,USA,USD,False,False,28,female,True,approved,GiftWorld
TXN0011038,2024-12-10T17:37:05Z,972.47,electronics,purchase,online,Toronto,,CAN,CAD,True,False,31,female,False,approved,SkyTravel
TXN0011039,2024-12-10T17:37:06Z,15.33,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,62,male,True,approved,ElectroZone
TXN0011040,2024-12-10T17:37:07Z,111.13,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,48,Other,False,approved,GiftWorld
TXN0011041,2024-12-10T17:37:08Z,393.43,electronics,purchase,chip,San Antonio,TX,USA,USD,False,False,33,female,False,approved,GiftWorld
TXN0011042,2024-12-10T17:37:09Z,128.7,pharmacy,purchase,online,New York,NY,USA,USD,False,False,61,female,False,approved,ATM Network
TXN0011043,2024-12-10T17:37:10Z,12.37,books,purchase,chip,Boston,MA,USA,USD,False,False,35,female,False,approved,GiftWorld
TXN0011044,2024-12-10T17:37:11Z,9.81,fast_food,purchase,contactless,Montreal,,CAN,CAD,True,False,29,female,True,pending,SkyTravel
TXN0011045,2024-12-10T17:37:12Z,22.12,books,purchase,chip,Philadelphia,PA,USA,USD,False,False,22,female,False,approved,ElectroZone
TXN0011046,2024-12-10T17:37:13Z,65.07,fast_food,purchase,contactless,Austin,TX,USA,USD,False,False,22,female,True,approved,BookNest
TXN0011047,2024-12-10T17:37:14Z,628.67,electronics,purchase,online,Chicago,IL,USA,USD,False,False,40,female,False,approved,QuickMart
TXN0011048,2024-12-10T17:37:15Z,119.33,clothing,purchase,online,Geneva,,USA,USD,False,False,23,female,True,approved,ElectroZone
TXN0011049,2024-12-10T17:37:16Z,13.55,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,False,approved,QuickMart
