transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name
TXN000034,2024-06-12T18:35:54Z,99.99,apparel,purchase,swipe,San Diego,CA,USA,USD,FALSE,FALSE,34,Male,FALSE,approved,FashionBay
TXN000035,2024-02-09T09:12:17Z,8.99,gifts,refund,manual,Phoenix,AZ,USA,USD,FALSE,FALSE,21,Female,FALSE,approved,GiftWorld
TXN000036,2024-03-29T17:11:04Z,53.12,fuel,purchase,contactless,Houston,TX,USA,USD,FALSE,FALSE,36,Female,FALSE,approved,FuelExpress
TXN000037,2024-05-08T12:51:11Z,25.5,restaurant,purchase,contactless,San Francisco,CA,USA,USD,FALSE,FALSE,58,Male,FALSE,approved,TinyCafe
TXN000038,2024-01-25T14:56:22Z,580,financial,withdrawal,manual,Dallas,TX,USA,USD,FALSE,FALSE,55,Male,FALSE,approved,ATM Network
TXN000039,2024-04-04T08:23:44Z,3150.75,travel,purchase,online,Miami,FL,USA,USD,TRUE,FALSE,45,Male,TRUE,approved,Sunshine Travel
TXN000040,2024-06-19T19:19:19Z,72000,automotive,purchase,online,Los Angeles,CA,USA,USD,TRUE,TRUE,30,Male,TRUE,declined,LuxuryAuto
TXN000041,2024-02-19T11:46:29Z,24.99,gifts,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,36,Female,FALSE,approved,GiftWorld
TXN000042,2024-03-04T20:44:12Z,845.3,electronics,purchase,chip,Dallas,TX,USA,USD,FALSE,FALSE,39,Male,FALSE,approved,ElectroZone
TXN000043,2024-06-08T15:12:04Z,3.49,miscellaneous,refund,manual,Denver,CO,USA,USD,FALSE,FALSE,42,Female,FALSE,approved,EdgeCaseStore
TXN000044,2024-05-19T16:22:41Z,21.89,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,35,Male,FALSE,approved,QuickMart
TXN000045,2024-06-13T12:51:30Z,34.67,grocery,purchase,chip,Seattle,WA,USA,USD,FALSE,FALSE,35,Male,FALSE,approved,FarmFresh
TXN000046,2024-06-04T18:13:42Z,2200,travel,purchase,online,Miami,FL,USA,USD,TRUE,FALSE,72,Female,TRUE,approved,Sunshine Travel
TXN000047,2024-02-12T09:59:14Z,700,financial,withdrawal,manual,Dallas,TX,USA,USD,FALSE,FALSE,20,Female,FALSE,approved,ATM Network
TXN000048,2024-05-31T11:04:20Z,250.75,electronics,purchase,chip,Dallas,TX,USA,USD,FALSE,FALSE,32,Female,FALSE,approved,ElectroZone
TXN000049,2024-03-07T19:08:56Z,49.5,apparel,purchase,swipe,San Diego,CA,USA,USD,FALSE,FALSE,44,Male,FALSE,approved,FashionBay
TXN000050,2024-06-20T07:36:29Z,17.95,restaurant,purchase,contactless,San Francisco,CA,USA,USD,FALSE,FALSE,40,Female,FALSE,approved,TinyCafe
TXN000051,2024-05-21T10:14:12Z,34.87,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,43,Female,FALSE,approved,QuickMart
TXN000052,2024-06-02T12:55:19Z,98.5,apparel,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,38,Female,FALSE,approved,FashionBay
TXN000053,2024-04-18T18:37:08Z,215.99,electronics,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,50,Male,FALSE,approved,ElectroZone
TXN000054,2024-04-01T09:23:41Z,12.12,grocery,purchase,chip,Houston,TX,USA,USD,FALSE,FALSE,43,Female,FALSE,approved,FarmFresh
TXN000055,2024-03-17T15:44:00Z,56.79,fuel,purchase,swipe,Atlanta,GA,USA,USD,FALSE,FALSE,42,Female,FALSE,approved,FuelExpress
TXN000056,2024-05-30T20:05:33Z,74.25,gifts,purchase,chip,Orlando,FL,USA,USD,FALSE,FALSE,29,Male,FALSE,approved,GiftWorld
TXN000057,2024-02-13T17:15:18Z,23.4,restaurant,purchase,swipe,Seattle,WA,USA,USD,FALSE,FALSE,61,Male,FALSE,approved,TinyCafe
TXN000058,2024-01-15T22:52:15Z,9.99,books,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,43,Male,FALSE,approved,BookNest
TXN000059,2024-06-10T13:11:08Z,205.75,apparel,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,57,Male,FALSE,approved,FashionBay
TXN000060,2024-03-23T07:30:50Z,1124.6,travel,purchase,online,Berlin,,DEU,EUR,TRUE,FALSE,18,Female,TRUE,approved,Sunshine Travel
TXN000061,2024-05-11T19:27:28Z,2585.33,travel,purchase,online,London,,GBR,GBP,TRUE,FALSE,34,Other,TRUE,approved,SkyTravel
TXN000062,2024-06-16T08:31:12Z,18500,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,TRUE,34,Female,FALSE,declined,LuxuryAuto
TXN000063,2024-04-14T16:45:26Z,11322.19,financial,transfer,online,Zurich,,CHE,EUR,TRUE,TRUE,31,Male,TRUE,declined,CryptoExchange
TXN000064,2024-01-23T12:10:04Z,78.63,fuel,purchase,swipe,Cleveland,OH,USA,USD,FALSE,FALSE,57,Female,FALSE,approved,FuelExpress
TXN000065,2024-03-06T20:31:45Z,32.99,gifts,refund,manual,Orlando,FL,USA,USD,FALSE,FALSE,35,Male,FALSE,approved,GiftWorld
TXN000066,2024-06-15T14:14:22Z,28600,financial,withdrawal,manual,Miami,FL,USA,USD,FALSE,TRUE,53,Male,FALSE,declined,CryptoExchange
TXN000067,2024-05-02T16:19:50Z,47.88,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,43,Female,FALSE,approved,QuickMart
TXN000068,2024-03-30T10:48:21Z,79500,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,FALSE,26,Male,FALSE,approved,LuxuryAuto
TXN000069,2024-02-26T11:22:35Z,2194.5,travel,purchase,online,Sydney,NSW,AUS,AUD,TRUE,FALSE,43,Male,TRUE,approved,Sunshine Travel
TXN000070,2024-01-02T23:10:15Z,3456.8,travel,purchase,online,Toronto,ON,CAN,CAD,FALSE,FALSE,32,Male,TRUE,approved,SkyTravel
TXN000071,2024-05-09T21:50:05Z,400,,withdrawal,manual,San Jose,CA,USA,USD,FALSE,FALSE,47,Female,FALSE,approved,ATMWithdrawal
TXN000072,2024-02-14T18:32:55Z,0.99,books,refund,manual,Boston,MA,USA,USD,FALSE,FALSE,21,Male,FALSE,approved,BookNest
TXN000073,2024-04-05T07:02:40Z,0.03,miscellaneous,purchase,manual,,,,USD,FALSE,FALSE,47,Male,FALSE,pending,EdgeCaseStore
TXN000074,2024-02-01T11:11:25Z,16327.12,financial,transfer,online,Zurich,,CHE,USD,TRUE,TRUE,43,Male,TRUE,declined,CryptoExchange
TXN000075,2024-03-14T15:05:31Z,149.99,electronics,purchase,chip,Phoenix,AZ,USA,USD,FALSE,FALSE,41,Female,FALSE,approved,ElectroZone
TXN000076,2024-04-16T08:09:56Z,2.33,miscellaneous,refund,manual,,,,USD,FALSE,FALSE,36,Female,FALSE,pending,EdgeCaseStore
TXN000077,2024-06-12T19:07:03Z,86,apparel,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,40,Female,FALSE,approved,FashionBay
TXN000078,2024-03-19T13:15:00Z,53.25,fuel,purchase,swipe,Cleveland,OH,USA,USD,FALSE,FALSE,22,Male,FALSE,approved,FuelExpress
TXN000079,2024-05-18T15:22:44Z,17.67,grocery,purchase,chip,Houston,TX,USA,USD,FALSE,FALSE,28,Female,FALSE,approved,FarmFresh
TXN000080,2024-01-25T06:56:30Z,1.99,miscellaneous,purchase,manual,,,,USD,FALSE,FALSE,56,Male,FALSE,pending,EdgeCaseStore
TXN000081,2024-06-09T16:02:44Z,15.87,books,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,52,Male,FALSE,approved,BookNest
TXN000082,2024-03-01T10:00:11Z,250,,withdrawal,manual,Austin,TX,USA,USD,FALSE,FALSE,27,Female,FALSE,approved,ATMWithdrawal
TXN000083,2024-02-23T22:13:42Z,1895.9,travel,purchase,online,Sydney,NSW,AUS,AUD,TRUE,FALSE,40,Female,TRUE,approved,Sunshine Travel
TXN000084,2024-04-28T09:03:20Z,129000,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,TRUE,46,Male,FALSE,declined,LuxuryAuto
TXN000085,2024-05-19T07:18:17Z,27.15,restaurant,purchase,swipe,Seattle,WA,USA,USD,FALSE,FALSE,27,Female,FALSE,approved,TinyCafe
TXN000086,2024-06-07T20:25:17Z,32000,financial,transfer,online,Zurich,,CHE,USD,TRUE,TRUE,46,Female,TRUE,declined,CryptoExchange
TXN000087,2024-02-17T08:47:54Z,180,,withdrawal,manual,Austin,TX,USA,USD,FALSE,FALSE,26,Female,FALSE,approved,ATMWithdrawal
TXN000088,2024-04-09T17:31:35Z,2500,,withdrawal,manual,San Jose,CA,USA,USD,FALSE,FALSE,21,Male,FALSE,approved,ATMWithdrawal
TXN000089,2024-01-11T09:23:30Z,127,apparel,refund,manual,Dallas,TX,USA,USD,FALSE,FALSE,48,Male,FALSE,approved,FashionBay
TXN000090,2024-02-28T18:11:32Z,1250.5,travel,purchase,online,Toronto,ON,CAN,CAD,FALSE,FALSE,38,Male,TRUE,approved,SkyTravel
TXN000091,2024-04-13T12:59:14Z,980,travel,refund,online,Berlin,,DEU,EUR,TRUE,FALSE,46,Female,TRUE,approved,Sunshine Travel
TXN000092,2024-05-28T17:22:25Z,102500,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,TRUE,30,Female,FALSE,declined,LuxuryAuto
TXN000093,2024-06-01T15:37:45Z,182.3,apparel,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,40,Female,FALSE,approved,FashionBay
TXN000094,2024-02-04T20:51:03Z,109.8,electronics,refund,manual,Phoenix,AZ,USA,USD,FALSE,FALSE,33,Male,FALSE,approved,ElectroZone
TXN000095,2024-01-16T19:19:14Z,19.55,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,31,Female,FALSE,approved,QuickMart
TXN000096,2024-03-20T13:56:17Z,61.3,fuel,purchase,swipe,Cleveland,OH,USA,USD,FALSE,FALSE,30,Female,FALSE,approved,FuelExpress
TXN000097,2024-05-13T11:33:46Z,1422.5,travel,refund,online,London,,GBR,GBP,TRUE,FALSE,58,Female,TRUE,approved,SkyTravel
TXN000098,2024-06-03T08:28:11Z,1650,travel,purchase,online,London,,GBR,GBP,TRUE,FALSE,36,Female,TRUE,approved,SkyTravel
TXN000099,2024-04-27T21:27:21Z,0.01,miscellaneous,refund,manual,,,,USD,FALSE,FALSE,29,Female,FALSE,pending,EdgeCaseStore
TXN000100,2024-02-22T14:12:27Z,209.99,electronics,purchase,chip,Phoenix,AZ,USA,USD,FALSE,FALSE,27,Female,FALSE,approved,ElectroZone
TXN000300,2024-05-02T14:18:43Z,42.53,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,51,Female,FALSE,approved,QuickMart
TXN000301,2024-04-10T19:21:06Z,183.99,apparel,purchase,swipe,Dallas,TX,USA,USD,FALSE,FALSE,23,Female,FALSE,approved,FashionBay
TXN000302,2024-03-15T21:33:20Z,724.5,electronics,purchase,contactless,Seattle,WA,USA,USD,FALSE,FALSE,18,Female,FALSE,approved,ElectroZone
TXN000303,2024-02-25T08:11:10Z,2197.05,travel,purchase,online,Berlin,BE,DEU,EUR,TRUE,FALSE,29,Female,TRUE,approved,Sunshine Travel
TXN000304,2024-04-29T20:47:55Z,3401.6,travel,purchase,online,London,,GBR,GBP,TRUE,FALSE,35,Female,TRUE,approved,SkyTravel
TXN000305,2024-03-01T13:05:33Z,139.2,apparel,purchase,chip,Dallas,TX,USA,USD,FALSE,FALSE,47,Male,FALSE,approved,FashionBay
TXN000306,2024-05-07T17:02:11Z,19.95,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,19,Female,TRUE,approved,BookNest
TXN000307,2024-04-03T10:09:51Z,83.6,grocery,purchase,swipe,Denver,CO,USA,USD,FALSE,FALSE,63,Female,FALSE,approved,FarmFresh
TXN000308,2024-03-17T15:13:18Z,37.48,gifts,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,31,Male,FALSE,approved,GiftWorld
TXN000309,2024-04-23T12:27:39Z,52.11,fuel,purchase,contactless,Phoenix,AZ,USA,USD,FALSE,FALSE,43,Female,FALSE,approved,FuelExpress
TXN000310,2024-02-12T21:49:09Z,16.32,restaurant,purchase,swipe,Portland,OR,USA,USD,FALSE,FALSE,41,Female,FALSE,approved,TinyCafe
TXN000311,2024-06-12T09:15:00Z,10000,financial,transfer,online,New York,NY,USA,USD,FALSE,TRUE,47,Male,TRUE,declined,CryptoExchange
TXN000312,2024-05-10T15:45:12Z,15999.99,automotive,purchase,manual,San Jose,CA,USA,USD,FALSE,TRUE,43,Male,FALSE,declined,LuxuryAuto
TXN000313,2024-03-29T07:28:44Z,3287.5,travel,purchase,online,Munich,BY,DEU,EUR,TRUE,FALSE,25,Female,TRUE,approved,Sunshine Travel
TXN000314,2024-06-01T16:10:33Z,210.5,apparel,refund,online,Dallas,TX,USA,USD,FALSE,FALSE,18,Male,TRUE,approved,FashionBay
TXN000315,2024-05-18T11:25:07Z,400,financial,withdrawal,manual,Miami,FL,USA,USD,FALSE,FALSE,21,Female,FALSE,approved,ATM Withdrawal
TXN000316,2024-02-28T22:13:59Z,1864,travel,purchase,online,Toronto,ON,CAN,CAD,FALSE,FALSE,18,Male,TRUE,approved,SkyTravel
TXN000317,2024-05-14T08:32:14Z,28.49,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,18,Female,FALSE,approved,QuickMart
TXN000318,2024-04-17T20:17:14Z,17999.99,financial,transfer,online,New York,NY,USA,USD,FALSE,TRUE,38,Male,TRUE,declined,CryptoExchange
TXN000319,2024-05-25T17:16:25Z,49744,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,TRUE,37,Female,FALSE,declined,LuxuryAuto
TXN000320,2024-05-05T09:01:55Z,1289.5,electronics,purchase,chip,San Diego,CA,USA,USD,FALSE,FALSE,42,Male,FALSE,approved,ElectroZone
TXN000321,2024-03-18T18:44:44Z,349.99,electronics,purchase,contactless,Seattle,WA,USA,USD,FALSE,FALSE,27,Male,FALSE,approved,ElectroZone
TXN000322,2024-04-01T12:22:25Z,65.77,grocery,purchase,swipe,Houston,TX,USA,USD,FALSE,FALSE,46,Female,FALSE,approved,FarmFresh
TXN000323,2024-03-11T07:04:12Z,119.95,gifts,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,39,Female,FALSE,approved,GiftWorld
TXN000324,2024-06-13T13:40:40Z,8.45,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,23,Female,TRUE,approved,BookNest
TXN000325,2024-05-17T11:21:45Z,1650,travel,purchase,online,Toronto,ON,CAN,CAD,FALSE,FALSE,38,Male,TRUE,approved,SkyTravel
TXN000326,2024-04-18T16:08:35Z,43.99,fuel,purchase,contactless,Phoenix,AZ,USA,USD,FALSE,FALSE,39,Female,FALSE,approved,FuelExpress
TXN000327,2024-03-10T21:01:29Z,21.89,restaurant,purchase,swipe,Portland,OR,USA,USD,FALSE,FALSE,52,Male,FALSE,approved,TinyCafe
TXN000328,2024-06-05T14:54:22Z,900,financial,withdrawal,manual,Orlando,FL,USA,USD,FALSE,FALSE,51,Female,FALSE,approved,ATM Withdrawal
TXN000329,2024-02-20T12:20:13Z,2399.99,electronics,purchase,chip,San Diego,CA,USA,USD,FALSE,FALSE,39,Male,FALSE,approved,ElectroZone
TXN000330,2024-06-03T10:45:39Z,2.15,miscellaneous,purchase,manual,,,,USD,,FALSE,38,Male,FALSE,approved,EdgeCaseStore
TXN000331,2024-05-13T16:52:01Z,75.69,gifts,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,53,Male,FALSE,approved,GiftWorld
TXN000332,2024-03-26T12:25:10Z,52.37,grocery,refund,manual,Houston,TX,USA,USD,FALSE,FALSE,18,Female,FALSE,pending,FarmFresh
TXN000333,2024-04-22T18:33:55Z,15.97,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,45,Female,TRUE,approved,BookNest
TXN000334,2024-05-20T20:16:21Z,8.42,restaurant,refund,manual,Portland,OR,USA,USD,FALSE,FALSE,55,Male,FALSE,pending,TinyCafe
TXN000335,2024-05-28T17:33:13Z,99.99,fuel,refund,manual,Phoenix,AZ,USA,USD,FALSE,FALSE,27,Male,FALSE,pending,FuelExpress
TXN000336,2024-06-08T10:21:52Z,1500,financial,withdrawal,manual,Miami,FL,USA,USD,FALSE,FALSE,38,Female,FALSE,approved,ATM Withdrawal
TXN000337,2024-03-19T07:41:36Z,99999.99,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,TRUE,57,Male,FALSE,declined,LuxuryAuto
TXN000338,2024-02-14T10:22:14Z,1499,electronics,purchase,chip,San Diego,CA,USA,USD,FALSE,FALSE,43,Male,FALSE,approved,ElectroZone
TXN000339,2024-06-15T16:25:12Z,54.12,grocery,purchase,swipe,Chicago,IL,USA,USD,FALSE,FALSE,65,Male,FALSE,approved,QuickMart
TXN000340,2024-04-28T18:44:09Z,2199.5,travel,purchase,online,Melbourne,VIC,AUS,AUD,TRUE,FALSE,41,Male,TRUE,approved,SkyTravel
TXN000341,2024-03-12T09:23:28Z,23.59,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,28,Male,TRUE,approved,BookNest
TXN000342,2024-04-13T07:44:52Z,0.35,miscellaneous,purchase,online,,,,USD,,FALSE,39,Male,TRUE,approved,EdgeCaseStore
TXN000343,2024-05-16T14:18:23Z,2877,travel,purchase,online,London,,GBR,GBP,TRUE,FALSE,36,Male,TRUE,approved,SkyTravel
TXN000344,2024-02-23T12:49:17Z,600,financial,withdrawal,manual,Orlando,FL,USA,USD,FALSE,FALSE,41,Male,FALSE,approved,ATM Withdrawal
TXN000345,2024-03-16T09:51:33Z,54999,automotive,purchase,manual,San Francisco,CA,USA,USD,FALSE,FALSE,60,Female,FALSE,approved,LuxuryAuto
TXN000346,2024-06-06T18:09:43Z,67.22,grocery,purchase,chip,Houston,TX,USA,USD,FALSE,FALSE,49,Female,FALSE,approved,FarmFresh
TXN000347,2024-05-22T09:55:20Z,49.95,gifts,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,19,Female,FALSE,approved,GiftWorld
TXN000348,2024-03-22T10:12:30Z,67.34,fuel,purchase,contactless,Phoenix,AZ,USA,USD,FALSE,FALSE,44,Male,FALSE,approved,FuelExpress
TXN000349,2024-02-18T14:22:21Z,14.55,restaurant,purchase,swipe,Portland,OR,USA,USD,FALSE,FALSE,45,Male,FALSE,approved,TinyCafe
TXN0004001,2024-06-25T14:16:34Z,67.32,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,30,Male,FALSE,approved,QuickMart
TXN0004002,2024-07-02T17:54:41Z,82.91,apparel,purchase,swipe,Dallas,TX,USA,USD,FALSE,FALSE,28,Male,FALSE,approved,FashionBay
TXN0004003,2024-06-28T11:39:15Z,19.99,books,purchase,online,Seattle,WA,USA,USD,FALSE,FALSE,18,Female,TRUE,approved,BookNest
TXN0004004,2024-07-04T13:25:08Z,45.77,fuel,purchase,contactless,Houston,TX,USA,USD,FALSE,FALSE,38,Female,FALSE,approved,FuelExpress
TXN0004005,2024-07-04T19:42:31Z,13.85,restaurant,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,57,Female,FALSE,approved,TinyCafe
TXN0004006,2024-06-30T09:03:27Z,1125.5,travel,purchase,online,Berlin,,DEU,EUR,TRUE,FALSE,36,Female,TRUE,approved,SkyTravel
TXN0004007,2024-06-30T17:30:42Z,49.95,gifts,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,36,Female,FALSE,approved,GiftWorld
TXN0004008,2024-07-03T18:13:51Z,1448,travel,purchase,online,London,,GBR,GBP,TRUE,FALSE,31,Female,TRUE,approved,Sunshine Travel
TXN0004009,2024-07-05T20:45:02Z,289.99,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,49,Male,FALSE,approved,ElectroZone
TXN0004010,2024-07-02T23:41:16Z,54.2,fuel,purchase,contactless,Miami,FL,USA,USD,FALSE,FALSE,57,Female,FALSE,approved,FuelExpress
TXN0004011,2024-06-26T06:48:12Z,11200,financial,transfer,online,San Francisco,CA,USA,USD,FALSE,FALSE,23,Other,TRUE,approved,CryptoExchange
TXN0004012,2024-07-04T12:17:29Z,7.52,books,refund,online,Seattle,WA,USA,USD,FALSE,FALSE,42,Male,TRUE,approved,BookNest
TXN0004013,2024-07-06T09:35:22Z,153.99,gifts,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,18,Male,FALSE,approved,GiftWorld
TXN0004014,2024-06-29T21:23:45Z,37.85,grocery,purchase,contactless,Chicago,IL,USA,USD,FALSE,FALSE,47,Female,FALSE,approved,QuickMart
TXN0004015,2024-07-05T13:47:36Z,24.1,restaurant,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,56,Female,FALSE,approved,TinyCafe
TXN0004016,2024-06-27T17:52:58Z,41.67,fuel,purchase,swipe,Miami,FL,USA,USD,FALSE,FALSE,25,Male,FALSE,approved,FuelExpress
TXN0004017,2024-07-01T08:39:11Z,45999.99,automotive,purchase,chip,Los Angeles,CA,USA,USD,FALSE,TRUE,40,Female,FALSE,declined,LuxuryAuto
TXN0004018,2024-07-07T17:48:13Z,18800,financial,transfer,online,San Francisco,CA,USA,USD,FALSE,TRUE,57,Male,TRUE,declined,CryptoExchange
TXN0004019,2024-06-30T20:02:11Z,5.99,gifts,refund,manual,Phoenix,AZ,USA,USD,FALSE,FALSE,49,Male,FALSE,approved,GiftWorld
TXN0004020,2024-07-03T15:21:19Z,29.49,books,purchase,online,Seattle,WA,USA,USD,FALSE,FALSE,29,Male,TRUE,approved,BookNest
TXN0004021,2024-06-28T22:07:39Z,51.6,fuel,purchase,swipe,Miami,FL,USA,USD,FALSE,FALSE,57,Male,FALSE,approved,FuelExpress
TXN0004022,2024-07-06T18:22:07Z,199.99,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,46,Female,FALSE,approved,ElectroZone
TXN0004023,2024-06-25T11:15:42Z,83.41,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,49,Female,FALSE,approved,QuickMart
TXN0004024,2024-07-01T16:12:55Z,159.99,gifts,purchase,contactless,Phoenix,AZ,USA,USD,FALSE,TRUE,36,Female,FALSE,declined,GiftWorld
TXN0004025,2024-07-08T11:59:04Z,99999.99,financial,transfer,online,San Francisco,CA,USA,USD,FALSE,TRUE,42,Female,TRUE,declined,CryptoExchange
TXN0004026,2024-07-02T20:41:27Z,4.99,books,purchase,online,Seattle,WA,USA,USD,FALSE,FALSE,50,Female,TRUE,approved,BookNest
TXN0004027,2024-07-04T17:50:13Z,69.95,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,18,Male,FALSE,approved,ElectroZone
TXN0004028,2024-07-08T18:36:22Z,2250,travel,purchase,online,New York,NY,USA,USD,FALSE,FALSE,54,Female,TRUE,approved,SkyTravel
TXN0004029,2024-07-09T08:21:10Z,128950,automotive,purchase,manual,Los Angeles,CA,USA,USD,FALSE,TRUE,26,Male,FALSE,declined,LuxuryAuto
TXN0004030,2024-07-07T15:10:55Z,57.1,fuel,purchase,swipe,Miami,FL,USA,USD,FALSE,FALSE,36,Male,FALSE,approved,FuelExpress
TXN0004031,2024-07-10T13:45:37Z,75.95,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,63,Male,FALSE,approved,QuickMart
TXN0004032,2024-07-08T12:27:19Z,9.9,restaurant,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,46,Male,FALSE,approved,TinyCafe
TXN0004033,2024-07-07T13:02:48Z,3.99,books,refund,online,Seattle,WA,USA,USD,FALSE,FALSE,35,Female,TRUE,approved,BookNest
TXN0004034,2024-07-08T19:29:41Z,112.55,apparel,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,38,Male,FALSE,approved,FashionBay
TXN0004035,2024-07-09T20:53:12Z,229.75,apparel,purchase,swipe,Dallas,TX,USA,USD,FALSE,TRUE,47,Female,FALSE,declined,FashionBay
TXN0004036,2024-07-10T10:25:05Z,39.99,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,44,Male,FALSE,approved,ElectroZone
TXN0004037,2024-07-09T15:14:09Z,2.49,books,refund,online,Seattle,WA,USA,USD,FALSE,FALSE,48,Male,TRUE,approved,BookNest
TXN0004038,2024-07-08T17:09:29Z,97.44,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,30,Female,FALSE,approved,QuickMart
TXN0004039,2024-07-10T09:33:22Z,31.22,fuel,purchase,swipe,Miami,FL,USA,USD,FALSE,FALSE,39,Female,FALSE,approved,FuelExpress
TXN0004040,2024-07-11T13:57:08Z,3299,travel,purchase,online,London,,GBR,GBP,TRUE,FALSE,37,Male,TRUE,approved,Sunshine Travel
TXN0004041,2024-07-10T21:40:01Z,99.99,gifts,purchase,contactless,Phoenix,AZ,USA,USD,FALSE,FALSE,32,Female,FALSE,approved,GiftWorld
TXN0004042,2024-07-11T19:02:34Z,5.83,restaurant,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,42,Male,FALSE,approved,TinyCafe
TXN0004043,2024-07-12T08:15:46Z,60.4,fuel,purchase,swipe,Miami,FL,USA,USD,FALSE,FALSE,39,Female,FALSE,approved,FuelExpress
TXN0004044,2024-07-11T07:08:28Z,41.09,apparel,purchase,swipe,Dallas,TX,USA,USD,FALSE,FALSE,32,Male,FALSE,approved,FashionBay
TXN0004045,2024-07-12T17:33:12Z,6.5,restaurant,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,24,Other,FALSE,approved,TinyCafe
TXN0004046,2024-07-13T11:56:23Z,199.95,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,46,Female,FALSE,approved,ElectroZone
TXN0004047,2024-07-13T21:22:34Z,105200,automotive,purchase,manual,Los Angeles,CA,USA,USD,FALSE,TRUE,44,Female,FALSE,declined,LuxuryAuto
TXN0004048,2024-07-14T10:45:11Z,0.99,books,refund,manual,Seattle,WA,USA,USD,FALSE,FALSE,31,Female,FALSE,pending,BookNest
TXN0004049,2024-07-15T13:17:24Z,61.2,apparel,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,37,Female,FALSE,approved,FashionBay
TXN0004050,2024-07-15T18:11:38Z,52.8,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,30,Male,FALSE,approved,QuickMart
TXN0004051,2024-03-15T14:30:06Z,38.06,gifts,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,31,Male,FALSE,approved,GiftWorld
TXN0004052,2024-06-27T19:36:13Z,41.92,fuel,purchase,swipe,Miami,FL,USA,USD,FALSE,FALSE,18,Female,FALSE,approved,FuelExpress
TXN0004053,2024-07-05T16:02:39Z,26.5,restaurant,purchase,chip,Boston,MA,USA,USD,FALSE,FALSE,44,Male,FALSE,approved,TinyCafe
TXN0004054,2024-07-09T09:25:01Z,38.07,apparel,purchase,swipe,Dallas,TX,USA,USD,FALSE,FALSE,32,Female,FALSE,pending,FashionBay
TXN0004055,2024-07-08T10:14:05Z,39.69,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,49,Female,FALSE,pending,ElectroZone
TXN0004056,2024-05-09T10:33:45Z,26.78,restaurant,purchase,contactless,San Francisco,CA,USA,USD,FALSE,FALSE,35,Female,FALSE,approved,TinyCafe
