transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name,is_online_fraud,is_international_fraud,transaction_month,transaction_dayofweek,transaction_hour,transaction_type_idx,merchant_category_idx,entry_mode_idx,cluster_labels,predictions,df_pred
TXN0004070,2024-07-08T11:29:37.000Z,44.57,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,33,Female,0,pending,ElectroZone,false,false,7,2,11,0.0,0.0,1.0,0,1,0
TXN0004083,2024-06-25T09:14:37.000Z,80.32,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,33,Female,0,pending,QuickMart,false,false,6,3,9,0.0,2.0,1.0,0,1,0
TXN0004141,2024-06-16T20:00:43.000Z,10.41,books,purchase,online,Boston,MA,USA,USD,0,false,33,Male,1,pending,BookNest,false,false,6,1,20,0.0,1.0,0.0,0,1,0
TXN0004146,2024-06-30T08:30:11.000Z,19.96,books,purchase,online,Seattle,WA,USA,USD,0,false,42,Male,1,approved,BookNest,false,false,6,1,8,0.0,1.0,0.0,0,1,0
TXN0004274,2024-07-05T15:49:56.000Z,1361.93,travel,purchase,online,London,NA,GBR,GBP,1,false,48,Female,1,approved,Sunshine Travel,false,false,7,6,15,0.0,3.0,0.0,0,1,0
TXN0004281,2024-03-24T05:04:47.000Z,957.77,travel,purchase,online,Berlin,NA,DEU,EUR,1,false,60,Male,1,pending,Sunshine Travel,false,false,3,1,5,0.0,3.0,0.0,0,-1,1
TXN0004323,2024-03-14T09:32:29.000Z,57605.22,automotive,purchase,manual,San Francisco,CA,USA,USD,0,false,55,Female,0,approved,LuxuryAuto,false,false,3,5,9,0.0,8.0,2.0,3,1,0
TXN000018,2023-06-28T03:30:02.000Z,25000.0,automobile,purchase,manual,Tokyo,NA,JPN,JPY,1,true,66,other,0,declined,ATM Network,false,true,6,4,3,0.0,21.0,2.0,3,-1,1
TXN000038,2022-02-23T10:50:41.000Z,8.25,fast_food,purchase,contactless,Orlando,FL,USA,USD,0,false,62,female,0,approved,ATM Withdrawal,false,false,2,4,10,0.0,10.0,3.0,2,1,0
TXN000100,2023-06-29T09:09:43.000Z,5000.0,luxury_goods,purchase,manual,Dubai,NA,ARE,AED,1,true,49,female,0,declined,GiftWorld,false,true,6,5,9,0.0,15.0,2.0,3,1,0
TXN000181,2022-07-01T15:45:12.000Z,70.0,grocery,purchase,chip,Houston,TX,USA,USD,0,false,45,male,0,approved,FuelExpress,false,false,7,6,15,0.0,2.0,1.0,0,1,0
TXN000196,2023-04-17T19:59:54.000Z,999999.99,luxury_goods,purchase,manual,Geneva,NA,CHE,CHF,1,true,120,other,1,declined,CryptoExchange,true,true,4,2,19,0.0,15.0,2.0,3,-1,1
TXN000177,2022-06-13T16:19:29.000Z,80.0,books,purchase,swipe,Osaka,NA,JPN,JPY,1,false,48,male,0,approved,SkyTravel,false,false,6,2,16,0.0,1.0,4.0,2,1,0
TXN000195,2023-05-29T21:43:10.000Z,17.5,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,19,male,0,approved,QuickMart,false,false,5,2,21,0.0,12.0,3.0,2,1,0
TXN000246,2022-11-16T14:48:55.000Z,12.22,books,purchase,chip,San Diego,CA,USA,USD,0,false,36,female,0,approved,ElectroZone,false,false,11,4,14,0.0,1.0,1.0,0,1,0
TXN000254,2022-08-23T16:52:46.000Z,11.07,books,purchase,chip,Los Angeles,CA,USA,USD,0,false,27,female,0,approved,LuxuryAuto,false,false,8,3,16,0.0,1.0,1.0,0,1,0
TXN000299,2024-03-20T08:47:38.000Z,987209.43,jewelry,purchase,manual,Geneva,NA,GBR,GBP,1,true,53,male,1,declined,SkyTravel,true,true,3,4,8,0.0,18.0,2.0,3,-1,1
TXN000329,2024-02-24T11:20:32.000Z,93.38,charity,payment,online,NA,NA,CAN,CAD,1,false,53,male,0,approved,SkyTravel,false,false,2,7,11,4.0,22.0,0.0,1,-1,1
TXN000345,2022-04-07T04:22:38.000Z,63.72,auto_services,payment,swipe,Phoenix,AZ,USA,USD,0,false,38,male,1,approved,GiftWorld,false,false,4,5,4,4.0,16.0,4.0,3,-1,1
TXN000352,2023-03-03T22:32:44.000Z,16.47,grocery,purchase,online,Montreal,NA,CAN,CAD,1,false,53,male,0,approved,SkyTravel,false,false,3,6,22,0.0,2.0,0.0,0,1,0
TXN000386,2023-08-12T17:12:41.000Z,1055.5,electronics,purchase,online,Toronto,NA,AUS,AUD,1,false,32,female,1,approved,Sunshine Travel,false,false,8,7,17,0.0,0.0,0.0,0,1,0
TXN000394,2024-02-22T16:44:14.000Z,4879.37,luxury_goods,purchase,manual,London,NA,GBR,GBP,1,true,54,female,0,declined,SkyTravel,false,true,2,5,16,0.0,15.0,2.0,3,1,0
TXN000013,2024-03-16T07:21:30.000Z,1024.99,electronics,purchase,chip,Dallas,TX,USA,USD,0,true,29,Male,0,declined,ElectroZone,false,false,3,7,7,0.0,0.0,1.0,0,1,0
TXN000029,2024-04-12T07:33:57.000Z,44.0,gifts,purchase,swipe,Phoenix,AZ,USA,USD,0,false,37,Male,0,approved,GiftWorld,false,false,4,6,7,0.0,6.0,4.0,2,1,0
TXN000057,2024-02-13T17:15:18.000Z,23.4,restaurant,purchase,swipe,Seattle,WA,USA,USD,0,false,61,Male,0,approved,TinyCafe,false,false,2,3,17,0.0,14.0,4.0,2,1,0
TXN000058,2024-01-15T22:52:15.000Z,9.99,books,purchase,chip,Boston,MA,USA,USD,0,false,43,Male,0,approved,BookNest,false,false,1,2,22,0.0,1.0,1.0,0,1,0
TXN000069,2024-02-26T11:22:35.000Z,2194.5,travel,purchase,online,Sydney,NSW,AUS,AUD,1,false,43,Male,1,approved,Sunshine Travel,false,false,2,2,11,0.0,3.0,0.0,0,1,0
TXN000324,2024-06-13T13:40:40.000Z,8.45,books,purchase,online,Austin,TX,USA,USD,0,false,23,Female,1,approved,BookNest,false,false,6,5,13,0.0,1.0,0.0,0,1,0
TXN000335,2024-05-28T17:33:13.000Z,99.99,fuel,refund,manual,Phoenix,AZ,USA,USD,0,false,27,Male,0,pending,FuelExpress,false,false,5,3,17,1.0,9.0,2.0,3,1,0
TXN0004026,2024-07-02T20:41:27.000Z,4.99,books,purchase,online,Seattle,WA,USA,USD,0,false,50,Female,1,approved,BookNest,false,false,7,3,20,0.0,1.0,0.0,0,1,0
TXN0004085,2024-07-09T16:00:28.000Z,90.11,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,20,Female,0,pending,FarmFresh,false,false,7,3,16,0.0,2.0,1.0,0,1,0
TXN0004106,2024-03-20T11:33:52.000Z,64.31,fuel,purchase,contactless,Seattle,WA,USA,USD,0,false,37,Female,0,pending,FuelExpress,false,false,3,4,11,0.0,9.0,3.0,2,1,0
TXN0004118,2024-02-14T10:41:24.000Z,698.0,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,20,Male,0,pending,ATM Network,false,false,2,4,10,2.0,5.0,2.0,1,1,0
TXN0004127,2024-03-17T15:28:25.000Z,362.99,electronics,purchase,contactless,Seattle,WA,USA,USD,0,false,53,Male,0,pending,ElectroZone,false,false,3,1,15,0.0,0.0,3.0,2,1,0
TXN0004210,2024-06-29T19:01:37.000Z,52.46,fuel,purchase,swipe,Miami,FL,USA,USD,0,false,38,Male,0,pending,FuelExpress,false,false,6,7,19,0.0,9.0,4.0,2,1,0
TXN0004220,2024-03-17T12:20:22.000Z,56.69,fuel,purchase,swipe,Atlanta,GA,USA,USD,0,false,41,Female,0,pending,FuelExpress,false,false,3,1,12,0.0,9.0,4.0,2,1,0
TXN0004271,2024-04-30T21:51:06.000Z,1890.04,travel,purchase,online,Melbourne,VIC,AUS,AUD,1,false,18,Female,1,pending,SkyTravel,false,false,4,3,21,0.0,3.0,0.0,0,1,0
TXN0004299,2024-06-06T16:23:22.000Z,2295.22,travel,purchase,online,Miami,FL,USA,USD,1,false,18,Male,1,pending,SkyTravel,false,false,6,5,16,0.0,3.0,0.0,0,1,0
TXN0004307,2024-07-06T18:58:13.000Z,2050.27,travel,purchase,online,New York,NY,USA,USD,0,false,39,Male,1,approved,Sunshine Travel,false,false,7,7,18,0.0,3.0,0.0,0,1,0
TXN0004324,2024-06-16T14:00:49.000Z,19836.92,automotive,purchase,online,Los Angeles,CA,USA,USD,1,false,35,Male,1,approved,LuxuryAuto,false,false,6,1,14,0.0,8.0,0.0,0,1,0
TXN0004326,2024-03-20T09:56:13.000Z,100703.53,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,27,Female,0,declined,LuxuryAuto,false,false,3,4,9,0.0,8.0,2.0,3,1,0
TXN0004331,2024-04-26T11:36:45.000Z,127938.43,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,23,Female,0,declined,LuxuryAuto,false,false,4,6,11,0.0,8.0,2.0,3,1,0
TXN000039,2022-03-11T14:31:18.000Z,10.75,public_transport,purchase,contactless,London,NA,GBR,GBP,1,false,21,unknown,1,approved,Sunshine Travel,false,false,3,6,14,0.0,12.0,3.0,2,1,0
TXN000045,2022-09-25T08:41:36.000Z,400.0,electronics,purchase,online,Berlin,NA,DEU,EUR,1,false,42,male,1,approved,Sunshine Travel,false,false,9,1,8,0.0,0.0,0.0,0,1,0
TXN000073,2022-04-17T11:04:59.000Z,150.45,clothing,purchase,chip,Portland,OR,USA,USD,0,false,32,female,1,approved,SkyTravel,false,false,4,1,11,0.0,13.0,1.0,0,1,0
TXN000153,2023-11-02T08:23:55.000Z,315.12,electronics,purchase,online,London,NA,GBR,GBP,1,false,36,male,1,approved,Sunshine Travel,false,false,11,5,8,0.0,0.0,0.0,0,1,0
TXN000200,2022-12-05T07:14:32.000Z,9.99,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,19,male,0,approved,FuelExpress,false,false,12,2,7,0.0,12.0,3.0,2,1,0
TXN000231,2024-08-20T07:02:54.000Z,8.61,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,0,false,120,unknown,1,approved,LuxuryAuto,false,false,8,3,7,0.0,4.0,3.0,2,-1,1
TXN000276,2023-08-06T19:34:52.000Z,209.88,furniture,purchase,chip,NA,NA,MEX,MXN,1,false,28,female,0,approved,BookNest,false,false,8,1,19,0.0,19.0,1.0,2,-1,1
TXN000327,2022-11-27T12:47:05.000Z,91.4,clothing,purchase,chip,San Diego,CA,USA,USD,0,false,30,female,1,approved,FashionBay,false,false,11,1,12,0.0,13.0,1.0,0,-1,1
TXN000366,2023-12-25T02:25:59.000Z,13.78,coffee_shop,purchase,contactless,Boston,MA,USA,USD,0,false,24,male,1,approved,BookNest,false,false,12,2,2,0.0,4.0,3.0,2,-1,1
TXN000425,2023-06-30T14:49:20.000Z,18.98,coffee_shop,purchase,online,Denver,CO,USA,USD,0,false,23,male,0,approved,EdgeCaseStore,false,false,6,6,14,0.0,4.0,0.0,0,1,0
TXN000428,2023-10-21T23:31:45.000Z,19.38,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,37,male,1,approved,FuelExpress,false,false,10,7,23,0.0,0.0,1.0,0,-1,1
TXN000442,2024-04-14T09:21:51.000Z,3.46,fast_food,purchase,contactless,Miami,FL,USA,USD,0,false,20,male,0,approved,ATM Withdrawal,false,false,4,1,9,0.0,10.0,3.0,2,1,0
TXN000444,2022-07-22T11:42:24.000Z,6.4,coffee_shop,purchase,online,Philadelphia,PA,USA,USD,0,false,25,female,1,approved,ATM Network,false,false,7,6,11,0.0,4.0,0.0,0,1,0
TXN000447,2022-02-22T07:49:43.000Z,7.4,fast_food,purchase,contactless,Orlando,FL,USA,USD,0,false,62,female,0,pending,GiftWorld,false,false,2,3,7,0.0,10.0,3.0,2,1,0
TXN000465,2023-03-15T08:59:49.000Z,8.01,pharmacy,purchase,chip,Seattle,WA,USA,USD,0,false,32,female,1,approved,ElectroZone,false,false,3,4,8,0.0,11.0,1.0,2,1,0
TXN000014,2024-04-30T13:55:08.000Z,54350.0,financial,withdrawal,online,New York,NY,USA,USD,1,true,50,Male,1,declined,CryptoExchange,true,true,4,3,13,2.0,5.0,0.0,1,-1,1
TXN000016,2024-06-02T15:48:08.000Z,75.8,fuel,purchase,manual,Houston,TX,USA,USD,0,true,43,Male,0,declined,FuelExpress,false,false,6,1,15,0.0,9.0,2.0,2,1,0
TXN000079,2024-05-18T15:22:44.000Z,17.67,grocery,purchase,chip,Houston,TX,USA,USD,0,false,28,Female,0,approved,FarmFresh,false,false,5,7,15,0.0,2.0,1.0,0,1,0
TXN000301,2024-04-10T19:21:06.000Z,183.99,apparel,purchase,swipe,Dallas,TX,USA,USD,0,false,23,Female,0,approved,FashionBay,false,false,4,4,19,0.0,7.0,4.0,2,1,0
TXN0004027,2024-07-04T17:50:13.000Z,69.95,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,18,Male,0,approved,ElectroZone,false,false,7,5,17,0.0,0.0,1.0,0,1,0
TXN0004075,2024-03-12T09:24:41.000Z,24.43,books,purchase,online,Austin,TX,USA,USD,0,false,44,Female,1,approved,BookNest,false,false,3,3,9,0.0,1.0,0.0,0,1,0
TXN0004090,2024-03-30T15:25:30.000Z,70.31,grocery,purchase,chip,Seattle,WA,USA,USD,0,false,50,Female,0,pending,FarmFresh,false,false,3,7,15,0.0,2.0,1.0,0,1,0
TXN0004091,2024-06-12T22:53:55.000Z,82.77,apparel,purchase,contactless,Dallas,TX,USA,USD,0,false,41,Male,0,approved,FashionBay,false,false,6,4,22,0.0,7.0,3.0,2,1,0
TXN0004096,2024-06-26T13:30:16.000Z,79.56,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,45,Male,0,approved,QuickMart,false,false,6,4,13,0.0,2.0,1.0,0,1,0
TXN0004154,2024-02-18T16:44:00.000Z,14.46,restaurant,purchase,swipe,Portland,OR,USA,USD,0,false,23,Female,0,pending,TinyCafe,false,false,2,1,16,0.0,14.0,4.0,2,1,0
TXN0004193,2024-06-03T21:52:32.000Z,123.22,grocery,purchase,chip,Seattle,WA,USA,USD,0,false,37,Male,0,approved,FarmFresh,false,false,6,2,21,0.0,2.0,1.0,0,1,0
TXN0004219,2024-04-18T14:56:20.000Z,40.81,fuel,purchase,contactless,Phoenix,AZ,USA,USD,0,false,26,Female,0,approved,FuelExpress,false,false,4,5,14,0.0,9.0,3.0,2,1,0
TXN0004229,2024-03-15T17:52:36.000Z,58.59,fuel,purchase,swipe,Atlanta,GA,USA,USD,0,false,44,Female,0,approved,FuelExpress,false,false,3,6,17,0.0,9.0,4.0,2,1,0
TXN0004234,2024-02-27T11:11:57.000Z,0.95,miscellaneous,refund,manual,Denver,CO,USA,USD,0,false,38,Female,0,approved,EdgeCaseStore,false,false,2,3,11,1.0,20.0,2.0,3,1,0
TXN0004285,2024-02-13T12:39:36.000Z,1502.37,electronics,purchase,chip,San Diego,CA,USA,USD,0,false,46,Female,0,pending,ElectroZone,false,false,2,3,12,0.0,0.0,1.0,0,1,0
TXN0004286,2024-02-27T21:22:34.000Z,1293.76,travel,purchase,online,Toronto,ON,USA,USD,0,false,18,Female,1,approved,SkyTravel,false,false,2,3,21,0.0,3.0,0.0,0,1,0
TXN0004297,2024-04-30T20:10:30.000Z,3443.92,travel,purchase,online,London,NA,GBR,GBP,1,false,29,Male,1,pending,SkyTravel,false,false,4,3,20,0.0,3.0,0.0,0,1,0
TXN000014,2023-02-14T08:48:23.000Z,13.35,public_transport,purchase,contactless,Paris,NA,FRA,EUR,1,false,19,male,1,approved,Sunshine Travel,false,false,2,3,8,0.0,12.0,3.0,2,-1,1
TXN000202,2024-10-01T03:07:48.000Z,54.07,clothing,purchase,chip,Dallas,TX,USA,USD,0,false,44,male,0,approved,ElectroZone,false,false,10,3,3,0.0,13.0,1.0,2,1,0
TXN000250,2022-08-19T23:41:39.000Z,11.75,books,purchase,chip,Los Angeles,CA,USA,USD,0,false,27,female,0,approved,LuxuryAuto,false,false,8,6,23,0.0,1.0,1.0,0,1,0
TXN000297,2024-03-19T13:58:14.000Z,964915.66,jewelry,purchase,manual,Geneva,NA,CHE,CHF,1,true,120,unknown,0,declined,CryptoExchange,false,true,3,3,13,0.0,18.0,2.0,3,-1,1
TXN000298,2024-03-17T11:29:53.000Z,1017055.31,jewelry,purchase,manual,Geneva,NA,CHE,CHF,1,true,120,unknown,1,declined,CryptoExchange,true,true,3,1,11,0.0,18.0,2.0,3,-1,1
TXN000350,2022-08-03T01:44:28.000Z,70.41,grocery,purchase,chip,Phoenix,AZ,USA,USD,0,false,38,male,0,approved,GiftWorld,false,false,8,4,1,0.0,2.0,1.0,0,1,0
TXN000358,2023-04-10T04:10:14.000Z,18.36,coffee_shop,purchase,contactless,NA,NA,SGP,SGD,1,false,39,other,1,approved,FarmFresh,false,false,4,2,4,0.0,4.0,3.0,2,-1,1
TXN000361,2022-05-25T09:57:17.000Z,14.43,coffee_shop,purchase,contactless,Toronto,NA,CAN,CAD,1,false,33,male,1,approved,SkyTravel,false,false,5,4,9,0.0,4.0,3.0,2,1,0
TXN000408,2022-08-07T07:28:56.000Z,614.67,electronics,purchase,online,Chicago,IL,USA,USD,0,false,40,female,0,approved,QuickMart,false,false,8,1,7,0.0,0.0,0.0,0,1,0
TXN000446,2022-10-27T15:21:41.000Z,4.73,coffee_shop,purchase,chip,Portland,OR,USA,USD,0,false,29,female,0,approved,TinyCafe,false,false,10,5,15,0.0,4.0,1.0,2,1,0
TXN000449,2022-08-23T06:18:47.000Z,5.49,fast_food,purchase,contactless,Austin,TX,USA,USD,0,false,22,male,0,approved,BookNest,false,false,8,3,6,0.0,10.0,3.0,2,1,0
TXN000485,2024-03-15T16:28:19.000Z,208.23,electronics,purchase,online,Austin,TX,USA,USD,0,false,33,female,0,approved,BookNest,false,false,3,6,16,0.0,0.0,0.0,0,1,0
TXN000487,2023-11-24T12:55:31.000Z,121.16,electronics,purchase,online,Dallas,TX,USA,USD,0,false,35,female,0,pending,ElectroZone,false,false,11,6,12,0.0,0.0,0.0,0,1,0
TXN000021,2024-06-01T18:49:41.000Z,123.45,grocery,purchase,chip,Seattle,WA,USA,USD,0,false,52,Male,0,approved,FarmFresh,false,false,6,7,18,0.0,2.0,1.0,0,1,0
TXN000034,2024-06-12T18:35:54.000Z,99.99,apparel,purchase,swipe,San Diego,CA,USA,USD,0,false,34,Male,0,approved,FashionBay,false,false,6,4,18,0.0,7.0,4.0,2,1,0
TXN000075,2024-03-14T15:05:31.000Z,149.99,electronics,purchase,chip,Phoenix,AZ,USA,USD,0,false,41,Female,0,approved,ElectroZone,false,false,3,5,15,0.0,0.0,1.0,0,1,0
TXN000303,2024-02-25T08:11:10.000Z,2197.05,travel,purchase,online,Berlin,BE,DEU,EUR,1,false,29,Female,1,approved,Sunshine Travel,false,false,2,1,8,0.0,3.0,0.0,0,1,0
TXN000319,2024-05-25T17:16:25.000Z,49744.0,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,37,Female,0,declined,LuxuryAuto,false,false,5,7,17,0.0,8.0,2.0,3,1,0
TXN0004042,2024-07-11T19:02:34.000Z,5.83,restaurant,purchase,chip,Boston,MA,USA,USD,0,false,42,Male,0,approved,TinyCafe,false,false,7,5,19,0.0,14.0,1.0,2,1,0
TXN0004059,2024-07-03T13:44:22.000Z,30.3,books,purchase,online,Seattle,WA,USA,USD,0,false,50,Male,1,approved,BookNest,false,false,7,4,13,0.0,1.0,0.0,0,1,0
TXN0004116,2024-03-04T18:55:46.000Z,767.63,electronics,purchase,chip,Dallas,TX,USA,USD,0,false,62,Male,0,pending,ElectroZone,false,false,3,2,18,0.0,0.0,1.0,0,1,0
TXN0004189,2024-07-06T21:35:34.000Z,201.04,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,24,Male,0,approved,ElectroZone,false,false,7,7,21,0.0,0.0,1.0,0,1,0
TXN0004194,2024-07-10T21:05:34.000Z,106.72,apparel,purchase,contactless,Dallas,TX,USA,USD,0,false,54,Male,0,pending,FashionBay,false,false,7,4,21,0.0,7.0,3.0,2,1,0
TXN000015,2023-03-22T19:36:43.000Z,86.5,pharmacy,purchase,swipe,Miami,FL,USA,USD,0,false,62,female,1,approved,ATMWithdrawal,false,false,3,4,19,0.0,11.0,4.0,2,-1,1
TXN000061,2024-02-14T13:04:12.000Z,315.22,clothing,purchase,chip,Seattle,WA,USA,USD,0,false,32,female,1,approved,TinyCafe,false,false,2,4,13,0.0,13.0,1.0,0,1,0
TXN000159,2023-01-18T07:58:15.000Z,8.99,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,19,male,1,approved,QuickMart,false,false,1,4,7,0.0,12.0,3.0,2,1,0
TXN000171,2024-04-18T20:48:57.000Z,210.45,electronics,purchase,chip,New York,NY,USA,USD,0,false,37,female,0,approved,SkyTravel,false,false,4,5,20,0.0,0.0,1.0,0,1,0
TXN000227,2022-05-01T23:55:55.000Z,54.58,books,purchase,online,Paris,NA,FRA,EUR,1,false,27,female,1,approved,ATM Network,false,false,5,1,23,0.0,1.0,0.0,0,-1,1
TXN000236,2024-04-07T17:50:47.000Z,10.24,fast_food,purchase,contactless,San Diego,CA,USA,USD,0,false,37,male,1,approved,ElectroZone,false,false,4,1,17,0.0,10.0,3.0,2,1,0
TXN000261,2022-09-27T05:01:12.000Z,412.49,electronics,purchase,online,Berlin,NA,DEU,EUR,1,false,42,male,0,approved,Sunshine Travel,false,false,9,3,5,0.0,0.0,0.0,0,1,0
TXN000322,2022-06-15T19:12:12.000Z,74.25,books,purchase,swipe,Osaka,NA,JPN,JPY,1,false,48,male,0,approved,ATM Network,false,false,6,4,19,0.0,1.0,4.0,2,1,0
TXN000355,2022-05-31T14:24:16.000Z,14.55,public_transport,purchase,contactless,Boston,MA,USA,USD,0,false,19,male,1,approved,BookNest,false,false,5,3,14,0.0,12.0,3.0,2,1,0
TXN000409,2022-07-16T08:37:13.000Z,1101.26,jewelry,purchase,manual,Zurich,NA,CHE,CHF,1,true,38,female,1,declined,CryptoExchange,true,true,7,7,8,0.0,18.0,2.0,3,-1,1
TXN000441,2022-09-13T20:36:02.000Z,0.5,public_transport,purchase,contactless,London,NA,ARE,AED,1,false,38,male,0,approved,FarmFresh,false,false,9,3,20,0.0,12.0,3.0,2,1,0
TXN000461,2023-03-12T12:17:46.000Z,7.48,pharmacy,purchase,chip,Seattle,WA,USA,USD,0,false,38,male,1,approved,BookNest,false,false,3,1,12,0.0,11.0,1.0,2,1,0
TXN000483,2022-10-11T09:15:29.000Z,95.16,clothing,purchase,online,Vancouver,NA,USA,USD,0,false,27,female,1,approved,ElectroZone,false,false,10,3,9,0.0,13.0,0.0,0,1,0
TXN000019,2024-06-18T18:20:59.000Z,13.99,restaurant,purchase,contactless,San Francisco,CA,USA,USD,0,false,30,Female,0,approved,TinyCafe,false,false,6,3,18,0.0,14.0,3.0,2,1,0
TXN000033,2024-01-18T08:02:37.000Z,300.0,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,44,Female,0,approved,ATM Network,false,false,1,5,8,2.0,5.0,2.0,1,1,0
TXN000315,2024-05-18T11:25:07.000Z,400.0,financial,withdrawal,manual,Miami,FL,USA,USD,0,false,21,Female,0,approved,ATM Withdrawal,false,false,5,7,11,2.0,5.0,2.0,1,1,0
TXN000326,2024-04-18T16:08:35.000Z,43.99,fuel,purchase,contactless,Phoenix,AZ,USA,USD,0,false,39,Female,0,approved,FuelExpress,false,false,4,5,16,0.0,9.0,3.0,2,1,0
TXN000343,2024-05-16T14:18:23.000Z,2877.0,travel,purchase,online,London,NA,GBR,GBP,1,false,36,Male,1,approved,SkyTravel,false,false,5,5,14,0.0,3.0,0.0,0,1,0
TXN0004066,2024-04-30T15:50:38.000Z,41.62,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,31,Female,0,pending,FarmFresh,false,false,4,3,15,0.0,2.0,1.0,0,1,0
TXN0004071,2024-03-13T09:10:40.000Z,22.99,books,purchase,online,Austin,TX,USA,USD,0,false,28,Female,1,pending,BookNest,false,false,3,4,9,0.0,1.0,0.0,0,1,0
TXN0004111,2024-02-12T07:38:28.000Z,674.52,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,31,Male,0,approved,ATM Network,false,false,2,2,7,2.0,5.0,2.0,1,1,0
TXN0004279,2024-03-15T10:54:04.000Z,1048.12,electronics,purchase,chip,Dallas,TX,USA,USD,0,true,46,Other,0,declined,ElectroZone,false,false,3,6,10,0.0,0.0,1.0,0,1,0
TXN0004306,2024-04-29T17:48:48.000Z,3335.05,travel,purchase,online,London,NA,GBR,GBP,1,false,38,Male,1,pending,Sunshine Travel,false,false,4,2,17,0.0,3.0,0.0,0,1,0
TXN0004340,2024-04-29T09:42:30.000Z,126222.7,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,64,Male,0,declined,LuxuryAuto,false,false,4,2,9,0.0,8.0,2.0,3,-1,1
TXN000029,2024-05-21T14:11:31.000Z,18.0,clothing,purchase,online,San Jose,CA,USA,USD,0,false,28,female,0,approved,EdgeCaseStore,false,false,5,3,14,0.0,13.0,0.0,0,1,0
TXN000067,2024-01-09T20:35:00.000Z,11.65,coffee_shop,purchase,online,Miami,FL,USA,USD,0,false,26,female,0,approved,SkyTravel,false,false,1,3,20,0.0,4.0,0.0,0,1,0
TXN000089,2023-04-10T09:24:00.000Z,18.25,coffee_shop,purchase,contactless,NA,NA,SGP,SGD,1,false,38,other,1,approved,CryptoExchange,false,false,4,2,9,0.0,4.0,3.0,2,1,0
TXN000151,2023-07-12T14:43:30.000Z,22.47,coffee_shop,purchase,chip,Chicago,IL,USA,USD,0,false,29,female,0,pending,FarmFresh,false,false,7,4,14,0.0,4.0,1.0,2,1,0
TXN000176,2022-01-18T14:09:53.000Z,58.7,auto_services,purchase,swipe,Detroit,MI,USA,USD,0,false,47,male,1,approved,FashionBay,false,false,1,3,14,0.0,16.0,4.0,2,-1,1
TXN000156,2023-06-29T21:02:33.000Z,2300.5,jewelry,purchase,manual,Zurich,NA,CHE,CHF,1,true,59,other,0,declined,CryptoExchange,false,true,6,5,21,0.0,18.0,2.0,3,1,0
TXN000161,2024-02-19T11:11:04.000Z,4500.22,luxury_goods,purchase,manual,Paris,NA,FRA,EUR,1,true,55,female,0,declined,EdgeCaseStore,false,true,2,2,11,0.0,15.0,2.0,3,1,0
TXN000164,2023-04-21T13:48:51.000Z,35.0,books,purchase,chip,Portland,OR,USA,USD,0,false,27,other,0,approved,SkyTravel,false,false,4,6,13,0.0,1.0,1.0,0,1,0
TXN000256,2022-12-08T12:11:28.000Z,10.18,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,19,male,1,approved,QuickMart,false,false,12,5,12,0.0,12.0,3.0,2,1,0
TXN000281,2022-11-12T00:37:07.000Z,392.43,auto_services,payment,swipe,Phoenix,AZ,USA,USD,0,false,36,female,1,approved,FuelExpress,false,false,11,7,0,4.0,16.0,4.0,3,-1,1
TXN000317,2024-04-20T10:14:35.000Z,306969.8,luxury_goods,purchase,manual,Paris,NA,FRA,EUR,1,true,28,female,0,declined,FuelExpress,false,true,4,7,10,0.0,15.0,2.0,3,-1,1
TXN000443,2022-06-30T04:08:01.000Z,7.49,fast_food,purchase,swipe,Philadelphia,PA,USA,USD,0,false,25,male,0,approved,TinyCafe,false,false,6,5,4,0.0,10.0,4.0,2,1,0
TXN000005,2024-03-29T13:19:03.000Z,67.98,grocery,purchase,chip,Seattle,WA,USA,USD,0,false,18,Female,0,approved,FarmFresh,false,false,3,6,13,0.0,2.0,1.0,0,1,0
TXN000048,2024-05-31T11:04:20.000Z,250.75,electronics,purchase,chip,Dallas,TX,USA,USD,0,false,32,Female,0,approved,ElectroZone,false,false,5,6,11,0.0,0.0,1.0,0,1,0
